QESLOQ_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QESRAI_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QESYOD_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QETCUO_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QETHUT_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QETSOY_clean 4 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QEVKOS_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QEWDON_clean 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QEYWUN_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QEZYUR_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QEZZIF_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QEZZOL_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIBTEA_charged 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIDDAI01_clean_h 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIDDAI02_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIDDAI_clean_h 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIFLEY_clean 3 1 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIGBIR_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIHXIQ_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIJLAW_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QINSUD_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIPROY_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIQZIB_clean 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIRWAR_clean 2 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIRYAS_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QISKIN_clean 4 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QISNAJ_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QISNEN_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QISNIR_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QISRIV_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QISVAQ_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QISVEU_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QITDEE_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QITDII_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QITDOO_clean 1 1 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QITMOW_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QITXAU_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QITYOI_clean 4 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QITZIE_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIVBUT_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIVJAG_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIVQAP_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIVYUR_clean 2 5 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIVZEC_clean 3 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIWCOQ_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIWDOR_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIWGOU_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIWPET_clean 4 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIXNES_clean 3 1 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIXNIW_clean 3 1 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIXSOG01_clean 1 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIXSOG_clean 1 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYBUX_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYCAE_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYCEI_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYCIM_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYCOS_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYDAF_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYDEJ_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYDIN01_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYDIN_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYDOT_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QIYQAR_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOBGEV_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOBPEE_clean 2 6 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOBWEJ01_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOBWEJ_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOBWIN01_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOBWIN_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOCBUH_clean 2 6 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOCRUW_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOCSAD_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOCSEH_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO01_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO02_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO03_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO04_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO05_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO06_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO07_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO08_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO09_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO10_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO11_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO12_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO13_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODHUO_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODPOQ_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODQEH_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QODSUZ_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFBIY01_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFBIY02_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFBIY_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFCAR_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFCEV_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFCIZ_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFCOF_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDAS_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDEW_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDIA01_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDIA02_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDIA03_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDIA05_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDIA06_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDIA07_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDIA08_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDIA_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFDOG_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFKUT_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFLAA_clean 2 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOFPAE_clean 3 1 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOGZET_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOHTOX_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOHTUD_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOHYET_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOJKAB_clean 3 3 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOJTUE_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOJVAM_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOJYEV_clean 4 1 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOKCID_clean 4 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOKKAE_clean 4 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOLVET_clean 4 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOMDUS_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOMFEE_clean 3 3 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOMRUH_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOMSAO_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOMSES_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOMTET_clean 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QONKUB_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QONLAI_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QONLEM_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QONLIQ_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QONQAM_clean 4 2 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QONQEQ_manual 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOPCEE_clean 5 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOPDEE_clean 2 2 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOPPES_clean 2 3 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOPPOC_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOPZIF_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOQDAD_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOQWOK01_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOQWOK_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOSJEP_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOSJOZ_clean 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOSJUF_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOSXOM_clean 2 1 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOTWON_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOTZEG_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVDAH_clean 2 2 5
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVDEL_clean 2 2 5
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVGOY01_clean 3 4 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVGOY_clean 4 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVSOL_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVSUR_clean 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVWOO01_clean 2 2 4
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVWOO_SL 2 2 4
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOVWOP_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWLEU_clean_h 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWQUO_manual 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV02_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV03_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV04_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV05_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV06_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV07_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV08_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV09_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV10_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV11_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOWRAV12_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOXFIU_clean 1 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOXNIB_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOYLOG_clean 2 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOYYOU_clean 1 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOZDOY_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOZFUG_charged 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOZGAP_clean 3 2 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOZPIG_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOZPOM_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QOZWAF_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QQQGTA01_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QQQGTA02_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QQQGTA03_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUBWIU_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUBZAP_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUDGED_clean 1 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUDJIJ_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUDJOP_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUFFED_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUFGED_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUFGIH_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUFKIN_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUFTAM_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUFXIZ_clean 1 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUGBUQ_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUGNOV_clean 4 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUGZEZ_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUHMOX_clean 2 2 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUJFUX_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUJJUC_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUJKOX_clean 3 1 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUKQAQ_clean 3 4 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUKYOL_clean 4 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUKYUR_clean 4 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QULLEP_clean 3 3 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QULMIU_clean 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUMFUB_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUMJEP_clean 1 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUMYUT_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUNVIG_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUNWAZ_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUPDEL01_clean 3 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUPDEL_clean 4 4 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUPHIT_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUPHUF_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUPJAN_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUPZAC_clean 3 2 4
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUPZIK_clean 3 2 4
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQBAH_clean 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQFIS_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQFOY_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQGAL_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQHAM_clean 5 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQPUO_clean 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQWOQ_clean 1 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQWUW_clean 2 2 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUQYUY_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QURSEC_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSBEM_charged 5 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSBIP_clean 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSBIQ_charged 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSCAJ_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSCEN_clean 2 2 4
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSFEP_charged 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSRIH_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSRON_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSRUT_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUSSII_clean 3 1 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUTTII01_clean 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUTTII_clean 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUTVIM_clean 2 4 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUVDOB_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUVDUH_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUVFAP_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUVFET_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUWYEO_clean 3 5 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUXQUX_clean 3 5 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUXRAE_clean 3 5 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUXREI_clean 3 5 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUXRIM_clean 3 5 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUXROS_clean 3 5 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUXRUY_clean 3 5 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUZVEO_clean 3 1 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
QUZZES_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RABHAZ_clean 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RABHIH_clean 4 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RACHUA_clean 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RACZEC_clean 4 3 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAFMUH_clean 4 4 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAFNIV_clean 5 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAFNUH01_clean 2 2 6
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAFNUH_clean 5 1 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAFRUL_charged 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAGMOE_clean 2 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAGREY_charged 4 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAGYAB_clean 4 4 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAHBUZ_clean 3 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAHMAP_clean 3 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAHNOF_clean 2 2 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAJFAL_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAJFAM_clean 2 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAJFEQ_clean 2 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAKCUC_clean 1 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAKDAJ_clean 1 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAKDEN_clean 1 2 1
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAKMOF_clean 2 3 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RAKPEZ_clean 5 1 2
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RALZEL_clean 2 2 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RANNUS_clean 3 3 3
acs.inorgchem.5b02108_ic5b02108_si_002_clean 2 2 3
RANWAH_clean 1 1 1
